at,endpoint,status,latency_ms
2026-07-02T14:01:00.509,POST /payments,201,59.67
2026-07-02T14:01:00.520,POST /payments,201,17.83
2026-07-02T14:01:00.530,POST /payments,201,28.97
2026-07-02T14:01:00.539,POST /payments,201,37.24
2026-07-02T14:01:00.549,POST /payments,201,45.70
2026-07-02T14:01:00.560,POST /payments,201,73.72
2026-07-02T14:01:00.570,POST /payments,201,13.49
2026-07-02T14:01:00.579,GET /payments/{id},200,41.24
2026-07-02T14:01:00.590,GET /payments/{id},200,38.69
2026-07-02T14:01:00.600,GET /payments/{id},200,26.11
2026-07-02T14:01:00.609,POST /payments,201,64.24
2026-07-02T14:01:00.619,POST /payments,201,21.20
2026-07-02T14:01:00.630,GET /payments/{id},200,6.66
2026-07-02T14:01:00.640,GET /payments/{id},200,18.27
2026-07-02T14:01:00.649,POST /payments,201,50.95
2026-07-02T14:01:00.659,POST /payments,201,41.51
2026-07-02T14:01:00.670,GET /payments/{id},200,53.98
2026-07-02T14:01:00.679,GET /health,200,2.42
2026-07-02T14:01:00.689,GET /payments/{id},200,8.77
2026-07-02T14:01:00.700,POST /payments,201,61.55
2026-07-02T14:01:00.710,POST /payments,201,53.43
2026-07-02T14:01:00.719,POST /payments,201,26.01
2026-07-02T14:01:00.729,GET /payments/{id},200,3.94
2026-07-02T14:01:00.740,POST /payments,201,15.68
2026-07-02T14:01:00.750,POST /payments,201,22.54
2026-07-02T14:01:00.759,GET /payments/{id},200,67.51
2026-07-02T14:01:00.770,POST /payments,201,32.30
2026-07-02T14:01:00.780,POST /payments,201,30.32
2026-07-02T14:01:00.789,POST /payments,201,70.36
2026-07-02T14:01:00.799,GET /health,200,4.88
2026-07-02T14:01:00.810,POST /payments,201,16.89
2026-07-02T14:01:00.820,POST /payments,201,56.61
2026-07-02T14:01:00.829,POST /payments,201,108.28
2026-07-02T14:01:00.840,POST /payments,201,34.10
2026-07-02T14:01:00.850,GET /payments/{id},200,7.75
2026-07-02T14:01:00.859,GET /payments/{id},200,7.34
2026-07-02T14:01:00.869,POST /payments,201,60.95
2026-07-02T14:01:00.880,GET /payments/{id},200,9.67
2026-07-02T14:01:00.890,POST /payments,201,41.99
2026-07-02T14:01:00.899,POST /payments,201,27.94
2026-07-02T14:01:00.909,GET /payments/{id},200,10.79
2026-07-02T14:01:00.920,GET /payments/{id},200,38.57
2026-07-02T14:01:00.929,GET /payments/{id},200,41.31
2026-07-02T14:01:00.939,POST /payments,201,29.36
2026-07-02T14:01:00.950,POST /payments,201,14.11
2026-07-02T14:01:00.960,POST /payments,201,59.62
2026-07-02T14:01:00.969,POST /payments,201,30.71
2026-07-02T14:01:00.979,POST /payments,201,28.56
2026-07-02T14:01:00.990,GET /payments/{id},200,58.08
2026-07-02T14:01:01.000,GET /payments/{id},200,11.33
2026-07-02T14:01:01.009,POST /payments,201,57.09
2026-07-02T14:01:01.020,POST /payments,201,28.04
2026-07-02T14:01:01.030,POST /payments,201,26.82
2026-07-02T14:01:01.039,GET /health,200,1.35
2026-07-02T14:01:01.049,POST /payments,201,21.51
2026-07-02T14:01:01.060,POST /payments,201,16.79
2026-07-02T14:01:01.070,GET /payments/{id},200,25.47
2026-07-02T14:01:01.079,POST /payments,201,16.31
2026-07-02T14:01:01.090,GET /payments/{id},200,5.73
2026-07-02T14:01:01.100,POST /payments,201,40.52
2026-07-02T14:01:01.109,GET /payments/{id},200,20.02
2026-07-02T14:01:01.119,POST /payments,201,57.70
2026-07-02T14:01:01.130,GET /payments/{id},200,16.41
2026-07-02T14:01:01.140,POST /payments,201,31.05
2026-07-02T14:01:01.149,GET /health,200,4.62
2026-07-02T14:01:01.159,GET /payments/{id},200,10.56
2026-07-02T14:01:01.170,GET /payments/{id},200,21.56
2026-07-02T14:01:01.179,GET /health,200,6.14
2026-07-02T14:01:01.189,POST /payments,201,64.90
2026-07-02T14:01:01.200,GET /payments/{id},200,17.49
2026-07-02T14:01:01.210,POST /payments,201,20.34
2026-07-02T14:01:01.219,GET /payments/{id},200,24.89
2026-07-02T14:01:01.229,POST /payments,201,74.54
2026-07-02T14:01:01.240,POST /payments,201,11.33
2026-07-02T14:01:01.250,GET /health,200,1.77
2026-07-02T14:01:01.259,GET /health,200,7.51
2026-07-02T14:01:01.270,POST /payments,201,48.68
2026-07-02T14:01:01.280,GET /payments/{id},200,11.98
2026-07-02T14:01:01.289,POST /payments,201,56.68
2026-07-02T14:01:01.299,POST /payments,201,33.10
2026-07-02T14:01:01.310,POST /payments,201,36.16
2026-07-02T14:01:01.320,GET /payments/{id},200,23.03
2026-07-02T14:01:01.329,POST /payments,201,46.96
2026-07-02T14:01:01.340,POST /payments,201,21.39
2026-07-02T14:01:01.350,POST /payments,201,45.53
2026-07-02T14:01:01.359,POST /payments,201,104.54
2026-07-02T14:01:01.369,GET /payments/{id},200,34.89
2026-07-02T14:01:01.380,POST /payments,201,15.74
2026-07-02T14:01:01.390,GET /payments/{id},200,53.18
2026-07-02T14:01:01.399,GET /health,200,8.85
2026-07-02T14:01:01.409,POST /payments,201,37.09
2026-07-02T14:01:01.420,GET /health,200,3.07
2026-07-02T14:01:01.429,GET /payments/{id},200,14.45
2026-07-02T14:01:01.439,GET /payments/{id},200,8.55
2026-07-02T14:01:01.450,POST /payments,201,21.08
2026-07-02T14:01:01.460,GET /health,200,3.30
2026-07-02T14:01:01.469,POST /payments,201,44.45
2026-07-02T14:01:01.479,GET /payments/{id},200,19.28
2026-07-02T14:01:01.490,POST /payments,201,13.93
2026-07-02T14:01:01.500,POST /payments,201,33.64
2026-07-02T14:01:01.509,GET /health,200,1.76
2026-07-02T14:01:01.520,POST /payments,201,11.23
2026-07-02T14:01:01.530,POST /payments,201,29.13
2026-07-02T14:01:01.539,POST /payments,201,42.65
2026-07-02T14:01:01.549,POST /payments,201,48.68
2026-07-02T14:01:01.560,POST /payments,201,74.77
2026-07-02T14:01:01.570,POST /payments,201,47.40
2026-07-02T14:01:01.579,POST /payments,201,30.73
2026-07-02T14:01:01.590,POST /payments,201,31.47
2026-07-02T14:01:01.600,GET /payments/{id},200,14.80
2026-07-02T14:01:01.609,POST /payments,201,31.33
2026-07-02T14:01:01.619,POST /payments,201,13.96
2026-07-02T14:01:01.630,POST /payments,201,77.17
2026-07-02T14:01:01.640,POST /payments,201,53.28
2026-07-02T14:01:01.649,POST /payments,201,65.95
2026-07-02T14:01:01.659,POST /payments,201,33.76
2026-07-02T14:01:01.670,GET /payments/{id},200,34.13
2026-07-02T14:01:01.679,POST /payments,201,18.15
2026-07-02T14:01:01.689,POST /payments,201,60.45
2026-07-02T14:01:01.700,GET /health,200,2.17
2026-07-02T14:01:01.710,POST /payments,201,19.83
2026-07-02T14:01:01.719,POST /payments,201,41.55
2026-07-02T14:01:01.729,POST /payments,201,31.99
2026-07-02T14:01:01.740,GET /payments/{id},200,10.76
2026-07-02T14:01:01.750,GET /payments/{id},200,12.53
2026-07-02T14:01:01.759,POST /payments,201,14.92
2026-07-02T14:01:01.770,POST /payments,201,29.03
2026-07-02T14:01:01.780,POST /payments,201,46.19
2026-07-02T14:01:01.789,POST /payments,201,29.58
2026-07-02T14:01:01.799,GET /payments/{id},200,10.39
2026-07-02T14:01:01.810,POST /payments,201,26.85
2026-07-02T14:01:01.820,POST /payments,201,58.29
2026-07-02T14:01:01.829,POST /payments,201,16.41
2026-07-02T14:01:01.840,GET /payments/{id},200,25.21
2026-07-02T14:01:01.850,GET /health,200,1.37
2026-07-02T14:01:01.859,POST /payments,201,25.43
2026-07-02T14:01:01.869,POST /payments,201,48.42
2026-07-02T14:01:01.880,POST /payments,201,86.81
2026-07-02T14:01:01.890,POST /payments,201,26.85
2026-07-02T14:01:01.899,POST /payments,201,11.54
2026-07-02T14:01:01.909,POST /payments,201,15.77
2026-07-02T14:01:01.920,GET /payments/{id},200,14.33
2026-07-02T14:01:01.929,POST /payments,201,19.85
2026-07-02T14:01:01.939,POST /payments,201,20.55
2026-07-02T14:01:01.950,POST /payments,201,19.88
2026-07-02T14:01:01.960,GET /payments/{id},200,18.24
2026-07-02T14:01:01.969,POST /payments,201,30.59
2026-07-02T14:01:01.979,GET /payments/{id},200,24.38
2026-07-02T14:01:01.990,POST /payments,201,47.03
2026-07-02T14:01:02.000,POST /payments,201,73.68
2026-07-02T14:01:02.009,POST /payments,201,18.64
2026-07-02T14:01:02.020,GET /payments/{id},200,28.61
2026-07-02T14:01:02.030,GET /payments/{id},200,13.04
2026-07-02T14:01:02.039,POST /payments,201,84.58
2026-07-02T14:01:02.049,POST /payments,201,47.97
2026-07-02T14:01:02.060,POST /payments,201,36.44
2026-07-02T14:01:02.070,POST /payments,201,64.09
2026-07-02T14:01:02.079,POST /payments,201,44.75
2026-07-02T14:01:02.090,GET /payments/{id},200,45.80
2026-07-02T14:01:02.100,POST /payments,201,58.38
2026-07-02T14:01:02.109,GET /health,200,5.85
2026-07-02T14:01:02.119,POST /payments,201,35.78
2026-07-02T14:01:02.130,GET /health,200,0.96
2026-07-02T14:01:02.140,POST /payments,201,18.60
2026-07-02T14:01:02.149,GET /health,200,4.04
2026-07-02T14:01:02.159,GET /payments/{id},200,14.68
2026-07-02T14:01:02.170,POST /payments,201,26.39
2026-07-02T14:01:02.179,POST /payments,201,48.19
2026-07-02T14:01:02.189,GET /payments/{id},200,32.87
2026-07-02T14:01:02.200,GET /payments/{id},200,13.22
2026-07-02T14:01:02.210,GET /payments/{id},200,22.13
2026-07-02T14:01:02.219,POST /payments,201,45.44
2026-07-02T14:01:02.229,GET /health,200,5.22
2026-07-02T14:01:02.240,POST /payments,201,28.41
2026-07-02T14:01:02.250,GET /health,200,1.80
2026-07-02T14:01:02.259,POST /payments,201,46.32
2026-07-02T14:01:02.270,POST /payments,201,123.74
2026-07-02T14:01:02.280,GET /payments/{id},200,4.82
2026-07-02T14:01:02.289,POST /payments,201,10.06
2026-07-02T14:01:02.299,POST /payments,201,56.89
2026-07-02T14:01:02.310,POST /payments,201,24.03
2026-07-02T14:01:02.320,POST /payments,201,54.79
2026-07-02T14:01:02.329,GET /payments/{id},200,11.91
2026-07-02T14:01:02.340,POST /payments,201,38.23
2026-07-02T14:01:02.350,POST /payments,201,28.99
2026-07-02T14:01:02.359,POST /payments,201,12.54
2026-07-02T14:01:02.369,POST /payments,201,53.40
2026-07-02T14:01:02.380,GET /payments/{id},200,23.30
2026-07-02T14:01:02.390,POST /payments,201,37.12
2026-07-02T14:01:02.399,POST /payments,201,39.92
2026-07-02T14:01:02.409,GET /payments/{id},200,37.39
2026-07-02T14:01:02.420,POST /payments,201,33.01
2026-07-02T14:01:02.429,POST /payments,201,30.30
2026-07-02T14:01:02.439,POST /payments,201,49.76
2026-07-02T14:01:02.450,POST /payments,201,28.24
2026-07-02T14:01:02.460,POST /payments,201,56.96
2026-07-02T14:01:02.469,GET /health,200,4.27
2026-07-02T14:01:02.479,GET /payments/{id},200,16.45
2026-07-02T14:01:02.490,GET /health,200,3.33
2026-07-02T14:01:02.500,POST /payments,201,93.23
2026-07-02T14:01:02.509,GET /health,200,7.59
2026-07-02T14:01:02.520,POST /payments,201,68.07
2026-07-02T14:01:02.530,POST /payments,201,41.28
2026-07-02T14:01:02.539,POST /payments,201,22.94
2026-07-02T14:01:02.549,GET /payments/{id},200,10.22
2026-07-02T14:01:02.560,POST /payments,201,83.17
2026-07-02T14:01:02.570,POST /payments,201,43.12
2026-07-02T14:01:02.579,POST /payments,201,69.22
2026-07-02T14:01:02.590,GET /payments/{id},200,22.66
2026-07-02T14:01:02.600,GET /payments/{id},200,20.90
2026-07-02T14:01:02.609,POST /payments,201,21.98
2026-07-02T14:01:02.619,POST /payments,201,30.50
2026-07-02T14:01:02.630,GET /payments/{id},200,5.44
2026-07-02T14:01:02.640,POST /payments,201,21.57
2026-07-02T14:01:02.649,GET /payments/{id},200,15.09
2026-07-02T14:01:02.659,POST /payments,201,33.20
2026-07-02T14:01:02.670,POST /payments,201,12.01
2026-07-02T14:01:02.679,GET /payments/{id},200,14.64
2026-07-02T14:01:02.689,POST /payments,201,117.74
2026-07-02T14:01:02.700,POST /payments,201,15.32
2026-07-02T14:01:02.710,GET /health,200,3.43
2026-07-02T14:01:02.719,POST /payments,201,44.16
2026-07-02T14:01:02.729,POST /payments,201,30.96
2026-07-02T14:01:02.740,POST /payments,201,21.68
2026-07-02T14:01:02.750,POST /payments,201,28.93
2026-07-02T14:01:02.759,POST /payments,201,93.40
2026-07-02T14:01:02.770,GET /payments/{id},200,23.63
2026-07-02T14:01:02.780,GET /payments/{id},200,22.52
2026-07-02T14:01:02.789,GET /payments/{id},200,7.36
2026-07-02T14:01:02.799,POST /payments,201,59.89
2026-07-02T14:01:02.810,POST /payments,201,46.64
2026-07-02T14:01:02.820,GET /payments/{id},200,13.61
2026-07-02T14:01:02.829,POST /payments,201,28.69
2026-07-02T14:01:02.840,POST /payments,201,71.10
2026-07-02T14:01:02.850,POST /payments,201,56.85
2026-07-02T14:01:02.859,POST /payments,201,63.63
2026-07-02T14:01:02.869,GET /health,200,3.93
2026-07-02T14:01:02.880,POST /payments,201,54.65
2026-07-02T14:01:02.890,POST /payments,201,34.89
2026-07-02T14:01:02.899,GET /payments/{id},200,8.27
2026-07-02T14:01:02.909,GET /payments/{id},200,9.50
2026-07-02T14:01:02.920,GET /payments/{id},200,13.01
2026-07-02T14:01:02.929,POST /payments,201,70.92
2026-07-02T14:01:02.939,POST /payments,201,58.15
2026-07-02T14:01:02.950,POST /payments,201,50.88
2026-07-02T14:01:02.960,GET /payments/{id},200,27.32
2026-07-02T14:01:02.969,POST /payments,201,20.54
2026-07-02T14:01:02.979,POST /payments,201,63.50
2026-07-02T14:01:02.990,POST /payments,201,42.51
2026-07-02T14:01:03.000,POST /payments,201,16.65
2026-07-02T14:01:03.009,POST /payments,201,32.38
2026-07-02T14:01:03.020,GET /health,200,2.02
2026-07-02T14:01:03.030,GET /payments/{id},200,18.96
2026-07-02T14:01:03.039,GET /health,200,1.38
2026-07-02T14:01:03.049,GET /health,200,4.81
2026-07-02T14:01:03.060,GET /payments/{id},200,10.84
2026-07-02T14:01:03.070,POST /payments,201,32.72
2026-07-02T14:01:03.079,POST /payments,201,38.49
2026-07-02T14:01:03.090,POST /payments,201,34.10
2026-07-02T14:01:03.100,POST /payments,201,50.14
2026-07-02T14:01:03.109,POST /payments,201,34.04
2026-07-02T14:01:03.119,GET /payments/{id},200,15.33
2026-07-02T14:01:03.130,POST /payments,201,33.28
2026-07-02T14:01:03.140,POST /payments,201,14.44
2026-07-02T14:01:03.149,POST /payments,201,40.92
2026-07-02T14:01:03.159,POST /payments,201,20.32
2026-07-02T14:01:03.170,GET /payments/{id},200,17.56
2026-07-02T14:01:03.179,POST /payments,201,19.91
2026-07-02T14:01:03.189,POST /payments,201,71.89
2026-07-02T14:01:03.200,POST /payments,201,27.17
2026-07-02T14:01:03.210,GET /health,200,2.00
2026-07-02T14:01:03.219,POST /payments,201,39.72
2026-07-02T14:01:03.229,POST /payments,201,37.57
2026-07-02T14:01:03.240,POST /payments,201,13.90
2026-07-02T14:01:03.250,GET /health,200,4.34
2026-07-02T14:01:03.259,GET /health,200,2.58
2026-07-02T14:01:03.270,POST /payments,201,24.82
2026-07-02T14:01:03.280,POST /payments,201,50.75
2026-07-02T14:01:03.289,GET /payments/{id},200,31.54
2026-07-02T14:01:03.299,POST /payments,201,61.54
2026-07-02T14:01:03.310,POST /payments,201,31.46
2026-07-02T14:01:03.320,GET /payments/{id},200,27.90
2026-07-02T14:01:03.329,POST /payments,201,38.98
2026-07-02T14:01:03.340,POST /payments,201,25.74
2026-07-02T14:01:03.350,POST /payments,201,30.95
2026-07-02T14:01:03.359,GET /health,200,1.37
2026-07-02T14:01:03.369,POST /payments,201,79.16
2026-07-02T14:01:03.380,GET /payments/{id},200,19.93
2026-07-02T14:01:03.390,POST /payments,201,46.14
2026-07-02T14:01:03.399,POST /payments,201,17.80
2026-07-02T14:01:03.409,POST /payments,201,23.55
2026-07-02T14:01:03.420,GET /payments/{id},200,12.35
2026-07-02T14:01:03.429,GET /payments/{id},200,13.94
2026-07-02T14:01:03.439,POST /payments,201,55.85
2026-07-02T14:01:03.450,POST /payments,201,25.21
2026-07-02T14:01:03.460,GET /health,200,1.82
2026-07-02T14:01:03.469,POST /payments,201,19.02
2026-07-02T14:01:03.479,GET /health,200,2.41
2026-07-02T14:01:03.490,GET /payments/{id},200,18.59
2026-07-02T14:01:03.500,GET /health,200,2.20
2026-07-02T14:01:03.509,POST /payments,201,48.04
2026-07-02T14:01:03.520,GET /payments/{id},200,14.43
2026-07-02T14:01:03.530,GET /health,200,1.65
2026-07-02T14:01:03.539,GET /payments/{id},200,13.32
2026-07-02T14:01:03.549,GET /payments/{id},200,61.68
2026-07-02T14:01:03.560,GET /payments/{id},200,7.70
2026-07-02T14:01:03.570,POST /payments,201,91.83
2026-07-02T14:01:03.579,GET /health,200,2.61
2026-07-02T14:01:03.590,POST /payments,201,67.16
2026-07-02T14:01:03.600,GET /payments/{id},200,12.49
2026-07-02T14:01:03.609,POST /payments,201,18.65
2026-07-02T14:01:03.619,GET /health,200,3.73
2026-07-02T14:01:03.630,POST /payments,201,26.12
2026-07-02T14:01:03.640,GET /payments/{id},200,12.93
2026-07-02T14:01:03.649,POST /payments,201,28.33
2026-07-02T14:01:03.659,GET /payments/{id},200,6.84
2026-07-02T14:01:03.670,POST /payments,201,72.70
2026-07-02T14:01:03.679,POST /payments,201,39.73
2026-07-02T14:01:03.689,GET /payments/{id},200,14.04
2026-07-02T14:01:03.700,POST /payments,201,16.74
2026-07-02T14:01:03.710,POST /payments,201,23.30
2026-07-02T14:01:03.719,POST /payments,201,16.75
2026-07-02T14:01:03.729,GET /payments/{id},200,43.43
2026-07-02T14:01:03.740,POST /payments,201,24.86
2026-07-02T14:01:03.750,POST /payments,201,21.25
2026-07-02T14:01:03.759,GET /payments/{id},200,21.46
2026-07-02T14:01:03.770,POST /payments,201,27.82
2026-07-02T14:01:03.780,POST /payments,201,105.28
2026-07-02T14:01:03.789,POST /payments,201,30.65
2026-07-02T14:01:03.799,POST /payments,201,45.32
2026-07-02T14:01:03.810,GET /payments/{id},200,24.95
2026-07-02T14:01:03.820,GET /payments/{id},200,8.13
2026-07-02T14:01:03.829,GET /payments/{id},200,11.21
2026-07-02T14:01:03.840,GET /health,200,6.11
2026-07-02T14:01:03.850,POST /payments,201,21.47
2026-07-02T14:01:03.859,POST /payments,201,41.77
2026-07-02T14:01:03.869,GET /payments/{id},200,31.60
2026-07-02T14:01:03.880,GET /payments/{id},200,31.90
2026-07-02T14:01:03.890,POST /payments,201,96.08
2026-07-02T14:01:03.899,POST /payments,201,34.83
2026-07-02T14:01:03.909,GET /payments/{id},200,14.86
2026-07-02T14:01:03.920,GET /payments/{id},200,20.22
2026-07-02T14:01:03.929,GET /payments/{id},200,19.67
2026-07-02T14:01:03.939,POST /payments,201,34.64
2026-07-02T14:01:03.950,POST /payments,201,18.15
2026-07-02T14:01:03.960,POST /payments,201,43.12
2026-07-02T14:01:03.969,GET /payments/{id},200,19.87
2026-07-02T14:01:03.979,POST /payments,201,75.91
2026-07-02T14:01:03.990,POST /payments,201,30.30
2026-07-02T14:01:04.000,POST /payments,201,32.38
2026-07-02T14:01:04.010,GET /payments/{id},200,17.53
2026-07-02T14:01:04.019,POST /payments,201,52.78
2026-07-02T14:01:04.030,POST /payments,201,46.02
2026-07-02T14:01:04.040,POST /payments,201,37.89
2026-07-02T14:01:04.049,POST /payments,201,23.77
2026-07-02T14:01:04.060,POST /payments,201,38.29
2026-07-02T14:01:04.069,POST /payments,201,52.12
2026-07-02T14:01:04.079,GET /payments/{id},200,14.96
2026-07-02T14:01:04.090,POST /payments,201,73.47
2026-07-02T14:01:04.099,POST /payments,201,23.63
2026-07-02T14:01:04.109,GET /payments/{id},200,14.53
2026-07-02T14:01:04.120,POST /payments,201,40.95
2026-07-02T14:01:04.129,POST /payments,201,37.75
2026-07-02T14:01:04.140,POST /payments,201,32.82
2026-07-02T14:01:04.150,POST /payments,201,27.85
2026-07-02T14:01:04.159,GET /payments/{id},200,7.18
2026-07-02T14:01:04.170,GET /payments/{id},200,47.34
2026-07-02T14:01:04.180,POST /payments,201,28.89
2026-07-02T14:01:04.189,POST /payments,201,20.96
2026-07-02T14:01:04.200,GET /health,200,5.95
2026-07-02T14:01:04.209,POST /payments,201,27.98
2026-07-02T14:01:04.219,POST /payments,201,34.93
2026-07-02T14:01:04.230,POST /payments,201,17.80
2026-07-02T14:01:04.239,POST /payments,201,31.26
2026-07-02T14:01:04.250,GET /payments/{id},200,13.64
2026-07-02T14:01:04.260,GET /payments/{id},200,25.60
2026-07-02T14:01:04.269,POST /payments,201,39.96
2026-07-02T14:01:04.280,POST /payments,201,32.88
2026-07-02T14:01:04.290,GET /payments/{id},200,14.30
2026-07-02T14:01:04.299,POST /payments,201,47.87
2026-07-02T14:01:04.310,GET /payments/{id},200,7.85
2026-07-02T14:01:04.319,POST /payments,201,27.08
2026-07-02T14:01:04.329,GET /payments/{id},200,38.04
2026-07-02T14:01:04.340,GET /payments/{id},200,12.17
2026-07-02T14:01:04.349,POST /payments,201,34.48
2026-07-02T14:01:04.359,POST /payments,201,16.16
2026-07-02T14:01:04.370,POST /payments,201,27.91
2026-07-02T14:01:04.379,POST /payments,201,28.77
2026-07-02T14:01:04.390,POST /payments,201,21.90
2026-07-02T14:01:04.400,POST /payments,201,15.57
2026-07-02T14:01:04.409,POST /payments,201,44.46
2026-07-02T14:01:04.420,GET /health,200,2.36
2026-07-02T14:01:04.430,GET /payments/{id},200,34.79
2026-07-02T14:01:04.439,GET /payments/{id},200,23.39
2026-07-02T14:01:04.450,POST /payments,201,63.91
2026-07-02T14:01:04.459,GET /payments/{id},200,10.87
2026-07-02T14:01:04.469,GET /payments/{id},200,34.28
2026-07-02T14:01:04.480,GET /health,200,3.78
2026-07-02T14:01:04.489,GET /health,200,3.00
2026-07-02T14:01:04.500,GET /health,200,2.06
2026-07-02T14:01:04.510,POST /payments,201,27.88
2026-07-02T14:01:04.519,GET /payments/{id},200,13.59
2026-07-02T14:01:04.530,POST /payments,201,92.14
