event_id,payment_id,at,event,amount_minor,result,decline_code,latency_ms
E032043,P016868,2026-05-05T03:48:28,capture,9716,,,
E037322,P019659,2026-05-05T03:48:42,capture,11202,,,
E009542,P005012,2026-05-05T03:49:27,authorize,17713,approved,,1066
E023200,P012202,2026-05-05T03:50:18,capture,6020,,,
E010891,P005718,2026-05-05T03:50:19,capture,15770,,,
E020781,P010930,2026-05-05T03:50:19,capture,5493,,,
E032157,P016928,2026-05-05T03:50:28,capture,2193,,,
E013396,P007048,2026-05-05T03:51:34,capture,1641,,,
E017879,P009410,2026-05-05T03:52:56,authorize,4415,approved,,731
E033263,P017510,2026-05-05T03:54:29,capture,17748,,,
E026453,P013928,2026-05-05T03:54:48,capture,3545,,,
E007934,P004179,2026-05-05T03:55:34,capture,2219,,,
E011833,P006218,2026-05-05T03:56:18,authorize,1436,approved,,1023
E011237,P005899,2026-05-05T03:56:41,capture,4455,,,
E021430,P011269,2026-05-05T03:58:44,capture,1558,,,
E017116,P009014,2026-05-05T03:59:21,capture,2434,,,
E022901,P012043,2026-05-05T03:59:41,capture,3827,,,
E009640,P005062,2026-05-05T04:00:22,capture,2929,,,
E010105,P005306,2026-05-05T04:01:42,capture,6234,,,
E001068,P000562,2026-05-05T04:01:46,authorize,9536,approved,,129
E034062,P017925,2026-05-05T04:02:02,capture,7252,,,
E036656,P019306,2026-05-05T04:02:49,capture,4859,,,
E013717,P007214,2026-05-05T04:03:54,capture,3904,,,
E005209,P002735,2026-05-05T04:04:43,capture,61814,,,
E028452,P014974,2026-05-05T04:05:18,capture,8254,,,
E037606,P019803,2026-05-05T04:06:51,capture,16544,,,
E033729,P017750,2026-05-05T04:09:34,capture,2052,,,
E029021,P015272,2026-05-05T04:10:01,capture,3426,,,
E031295,P016469,2026-05-05T04:10:30,authorize,6548,approved,,144
E008608,P004529,2026-05-05T04:11:17,capture,5982,,,
E004891,P002569,2026-05-05T04:12:02,capture,2808,,,
E015928,P008389,2026-05-05T04:13:17,capture,2722,,,
E025135,P013227,2026-05-05T04:13:19,capture,3356,,,
E026432,P013917,2026-05-05T04:13:59,authorize,1927,approved,,777
E032273,P016989,2026-05-05T04:14:21,capture,12301,,,
E007851,P004134,2026-05-05T04:14:38,authorize,3900,declined,insufficient_funds,321
E035835,P018863,2026-05-05T04:15:24,capture,2934,,,
E016913,P008911,2026-05-05T04:15:39,capture,2794,,,
E028187,P014835,2026-05-05T04:16:18,capture,16853,,,
E027200,P014322,2026-05-05T04:16:39,capture,2131,,,
E012727,P006692,2026-05-05T04:16:57,capture,10224,,,
E022044,P011592,2026-05-05T04:17:18,capture,1326,,,
E029389,P015466,2026-05-05T04:17:41,capture,15230,,,
E001307,P000691,2026-05-05T04:19:34,capture,10700,,,
E005595,P002935,2026-05-05T04:20:56,capture,4644,,,
E013437,P007069,2026-05-05T04:21:48,capture,939,,,
E020153,P010597,2026-05-05T04:21:49,authorize,1436,approved,,82
E029687,P015624,2026-05-05T04:22:10,capture,1177,,,
E022849,P012016,2026-05-05T04:22:55,capture,8040,,,
E031274,P016458,2026-05-05T04:23:44,capture,3416,,,
E007163,P003764,2026-05-05T04:23:46,authorize,44979,approved,,121
E020141,P010590,2026-05-05T04:25:46,capture,5267,,,
E022035,P011588,2026-05-05T04:27:27,authorize,5502,approved,,961
E021894,P011514,2026-05-05T04:29:41,capture,37534,,,
E037661,P019832,2026-05-05T04:30:07,capture,979,,,
E027147,P014294,2026-05-05T04:30:58,capture,3545,,,
E024528,P012907,2026-05-05T04:31:41,authorize,7426,approved,,154
E010521,P005525,2026-05-05T04:32:11,capture,25115,,,
E003345,P001752,2026-05-05T04:32:42,authorize,9021,approved,,1153
E020583,P010828,2026-05-05T04:32:44,capture,17999,,,
E000590,P000312,2026-05-05T04:32:45,capture,17180,,,
E002630,P001380,2026-05-05T04:36:13,authorize,1851,approved,,1181
E002680,P001405,2026-05-05T04:36:31,capture,15175,,,
E025925,P013645,2026-05-05T04:36:39,capture,5219,,,
E033364,P017563,2026-05-05T04:37:03,capture,11354,,,
E035942,P018922,2026-05-05T04:37:03,authorize,5843,approved,,315
E011289,P005930,2026-05-05T04:37:25,capture,4237,,,
E015606,P008220,2026-05-05T04:38:42,capture,4058,,,
E029559,P015558,2026-05-05T04:38:46,capture,10441,,,
E000627,P000332,2026-05-05T04:38:57,capture,1733,,,
E022540,P011855,2026-05-05T04:40:36,capture,10683,,,
E019433,P010222,2026-05-05T04:41:31,capture,17681,,,
E013442,P007071,2026-05-05T04:43:13,capture,2574,,,
E011646,P006118,2026-05-05T04:43:21,capture,21342,,,
E033547,P017657,2026-05-05T04:43:28,capture,14969,,,
E009952,P005225,2026-05-05T04:43:55,capture,766,,,
E024630,P012960,2026-05-05T04:45:47,capture,2352,,,
E037432,P019714,2026-05-05T04:46:55,authorize,5047,approved,,867
E029382,P015463,2026-05-05T04:46:58,capture,12106,,,
E014063,P007399,2026-05-05T04:49:36,capture,6242,,,
E035802,P018845,2026-05-05T04:49:59,capture,11500,,,
E018756,P009866,2026-05-05T04:50:45,authorize,1900,approved,,297
E029347,P015444,2026-05-05T04:51:00,capture,7040,,,
E004321,P002267,2026-05-05T04:51:21,capture,5218,,,
E008884,P004669,2026-05-05T04:51:56,capture,2936,,,
E034975,P018398,2026-05-05T04:54:07,capture,8135,,,
E037404,P019699,2026-05-05T04:54:57,capture,30573,,,
E015436,P008128,2026-05-05T04:55:23,capture,1078,,,
E005135,P002696,2026-05-05T04:55:54,capture,2090,,,
E012581,P006612,2026-05-05T04:57:25,authorize,1110,approved,,704
E009358,P004911,2026-05-05T04:58:35,capture,18289,,,
E018763,P009869,2026-05-05T05:01:08,capture,1630,,,
E002489,P001305,2026-05-05T05:01:12,capture,1775,,,
E004843,P002545,2026-05-05T05:01:22,capture,4814,,,
E002150,P001124,2026-05-05T05:01:57,capture,3462,,,
E032045,P016869,2026-05-05T05:02:23,capture,4382,,,
E010554,P005542,2026-05-05T05:03:36,capture,6243,,,
E025962,P013664,2026-05-05T05:03:51,capture,4629,,,
E023468,P012344,2026-05-05T05:04:13,capture,1936,,,
E013782,P007248,2026-05-05T05:04:14,capture,22623,,,
E012359,P006494,2026-05-05T05:04:15,capture,27208,,,
E018688,P009828,2026-05-05T05:04:58,capture,5425,,,
E012642,P006645,2026-05-05T05:05:49,authorize,65243,approved,,294
E036264,P019094,2026-05-05T05:06:13,authorize,2613,approved,,472
E031094,P016365,2026-05-05T05:07:41,capture,3909,,,
E006359,P003334,2026-05-05T05:08:09,capture,6036,,,
E031658,P016664,2026-05-05T05:08:52,capture,1725,,,
E020799,P010940,2026-05-05T05:08:54,capture,28247,,,
E032835,P017283,2026-05-05T05:11:03,capture,6188,,,
E033325,P017542,2026-05-05T05:14:29,capture,5879,,,
E019698,P010362,2026-05-05T05:15:03,authorize,1247,approved,,904
E031897,P016790,2026-05-05T05:15:26,capture,2400,,,
E027471,P014461,2026-05-05T05:15:28,capture,10811,,,
E000725,P000381,2026-05-05T05:16:52,capture,2247,,,
E035038,P018432,2026-05-05T05:17:07,capture,7014,,,
E011615,P006101,2026-05-05T05:17:21,capture,3509,,,
E009712,P005099,2026-05-05T05:17:26,authorize,2749,approved,,308
E024920,P013114,2026-05-05T05:19:35,capture,1117,,,
E019685,P010355,2026-05-05T05:19:42,authorize,2080,approved,,408
E033163,P017458,2026-05-05T05:20:56,authorize,15981,declined,do_not_honor,612
E010161,P005339,2026-05-05T05:21:54,capture,26310,,,
E031139,P016388,2026-05-05T05:21:56,capture,15633,,,
E022854,P012019,2026-05-05T05:22:15,authorize,2730,approved,,1140
E005522,P002899,2026-05-05T05:23:42,capture,1592,,,
E017048,P008978,2026-05-05T05:23:50,capture,1102,,,
E022571,P011871,2026-05-05T05:24:10,capture,6813,,,
E011883,P006246,2026-05-05T05:24:32,capture,15045,,,
E033886,P017832,2026-05-05T05:24:36,capture,7392,,,
E007791,P004102,2026-05-05T05:26:04,capture,2184,,,
E004583,P002406,2026-05-05T05:26:31,capture,9997,,,
E000261,P000140,2026-05-05T05:26:54,capture,5132,,,
E026787,P014103,2026-05-05T05:27:13,capture,3360,,,
E006164,P003230,2026-05-05T05:27:35,authorize,738,approved,,892
E033802,P017789,2026-05-05T05:28:42,capture,3537,,,
E026726,P014071,2026-05-05T05:28:50,capture,2538,,,
E019255,P010129,2026-05-05T05:29:12,capture,5790,,,
E003213,P001684,2026-05-05T05:29:31,capture,2045,,,
E012541,P006591,2026-05-05T05:30:06,capture,18019,,,
E007854,P004136,2026-05-05T05:30:44,authorize,6770,declined,insufficient_funds,228
E024997,P013156,2026-05-05T05:31:05,capture,3198,,,
E017164,P009040,2026-05-05T05:31:43,capture,6267,,,
E032326,P017015,2026-05-05T05:32:53,capture,15008,,,
E017426,P009177,2026-05-05T05:32:59,capture,11166,,,
E027554,P014506,2026-05-05T05:33:22,capture,5312,,,
E037270,P019632,2026-05-05T05:34:02,authorize,14074,approved,,81
E031925,P016806,2026-05-05T05:34:37,authorize,5815,approved,,1052
E030427,P016009,2026-05-05T05:34:53,capture,4267,,,
E019320,P010162,2026-05-05T05:36:07,capture,2021,,,
E022497,P011833,2026-05-05T05:36:11,authorize,22965,approved,,401
E015602,P008218,2026-05-05T05:36:18,capture,3341,,,
E014662,P007717,2026-05-05T05:36:35,capture,7004,,,
E008655,P004553,2026-05-05T05:36:50,capture,986,,,
E018837,P009908,2026-05-05T05:36:56,capture,2228,,,
E017463,P009196,2026-05-05T05:37:19,capture,694,,,
E033641,P017705,2026-05-05T05:38:10,capture,3415,,,
E006304,P003305,2026-05-05T05:38:51,capture,3182,,,
E006366,P003338,2026-05-05T05:40:30,capture,3820,,,
E013024,P006849,2026-05-05T05:41:03,authorize,3746,approved,,343
E003595,P001883,2026-05-05T05:42:11,capture,897,,,
E004354,P002285,2026-05-05T05:42:17,authorize,3265,approved,,508
E033588,P017678,2026-05-05T05:42:57,capture,3547,,,
E016980,P008945,2026-05-05T05:43:11,capture,21004,,,
E014388,P007573,2026-05-05T05:43:29,capture,19058,,,
E021374,P011239,2026-05-05T05:44:09,capture,6215,,,
E010274,P005396,2026-05-05T05:44:40,capture,2417,,,
E026991,P014214,2026-05-05T05:45:28,capture,7914,,,
E013897,P007310,2026-05-05T05:45:59,authorize,3637,approved,,1192
E026472,P013939,2026-05-05T05:47:05,capture,4465,,,
E020093,P010566,2026-05-05T05:48:14,capture,2961,,,
E001526,P000802,2026-05-05T05:50:14,authorize,3374,approved,,160
E009901,P005198,2026-05-05T05:50:20,capture,14079,,,
E016356,P008614,2026-05-05T05:51:26,capture,4704,,,
E024133,P012702,2026-05-05T05:53:04,authorize,9352,approved,,562
E028489,P014994,2026-05-05T05:53:12,authorize,3673,approved,,1117
E009704,P005095,2026-05-05T05:54:07,authorize,6101,approved,,421
E007457,P003921,2026-05-05T05:54:40,capture,4020,,,
E034770,P018294,2026-05-05T05:54:51,authorize,5038,approved,,211
E019928,P010479,2026-05-05T05:56:36,capture,3036,,,
E036667,P019312,2026-05-05T05:57:21,authorize,10102,approved,,279
E021415,P011261,2026-05-05T05:58:06,capture,5967,,,
E005774,P003030,2026-05-05T05:58:26,capture,38291,,,
E002786,P001461,2026-05-05T05:58:34,capture,4309,,,
E032480,P017096,2026-05-05T05:58:59,capture,3183,,,
E011641,P006115,2026-05-05T05:59:15,authorize,1850,declined,do_not_honor,403
E028177,P014830,2026-05-05T05:59:35,authorize,39920,approved,,113
E032802,P017267,2026-05-05T05:59:42,capture,10434,,,
E010258,P005388,2026-05-05T05:59:55,capture,1936,,,
E023890,P012574,2026-05-05T06:00:14,capture,5510,,,
E017890,P009416,2026-05-05T06:00:50,capture,1061,,,
E005882,P003086,2026-05-05T06:01:45,capture,3207,,,
E015006,P007897,2026-05-05T06:02:12,capture,3654,,,
E018668,P009819,2026-05-05T06:02:26,authorize,6211,approved,,614
E022808,P011997,2026-05-05T06:04:13,capture,1861,,,
E006135,P003215,2026-05-05T06:04:29,capture,2310,,,
E014099,P007417,2026-05-05T06:06:22,capture,11503,,,
E035216,P018529,2026-05-05T06:06:35,capture,5613,,,
E006806,P003574,2026-05-05T06:06:47,capture,6613,,,
E023457,P012338,2026-05-05T06:09:20,capture,1091,,,
E035846,P018869,2026-05-05T06:09:21,capture,2755,,,
E021356,P011230,2026-05-05T06:10:27,authorize,2924,approved,,384
E019908,P010469,2026-05-05T06:10:32,capture,13290,,,
E021743,P011431,2026-05-05T06:10:33,capture,3405,,,
E037627,P019814,2026-05-05T06:11:06,capture,12905,,,
E033290,P017524,2026-05-05T06:11:22,capture,1095,,,
E021564,P011337,2026-05-05T06:11:24,authorize,2223,approved,,1124
E022923,P012055,2026-05-05T06:11:30,authorize,7674,approved,,695
E004331,P002272,2026-05-05T06:11:52,capture,2745,,,
E028674,P015091,2026-05-05T06:11:58,authorize,1721,approved,,1126
E016027,P008442,2026-05-05T06:12:20,authorize,14743,approved,,173
E004099,P002147,2026-05-05T06:13:52,authorize,14591,declined,velocity_exceeded,131
E003375,P001767,2026-05-05T06:15:08,capture,21564,,,
E015848,P008346,2026-05-05T06:15:27,capture,25973,,,
E026751,P014084,2026-05-05T06:16:07,authorize,2636,declined,incorrect_cvc,95
E034387,P018093,2026-05-05T06:16:07,capture,16986,,,
E007413,P003897,2026-05-05T06:16:12,capture,3019,,,
E003410,P001785,2026-05-05T06:16:32,authorize,8890,approved,,728
E031838,P016757,2026-05-05T06:17:26,capture,22394,,,
E028387,P014940,2026-05-05T06:18:11,authorize,1864,declined,incorrect_cvc,274
E023661,P012450,2026-05-05T06:18:24,capture,1163,,,
E002217,P001161,2026-05-05T06:19:35,authorize,2578,approved,,434
E015543,P008188,2026-05-05T06:19:42,authorize,14856,approved,,915
E020936,P011010,2026-05-05T06:21:19,authorize,9699,approved,,475
E019036,P010015,2026-05-05T06:21:32,capture,9129,,,
E031197,P016418,2026-05-05T06:21:37,capture,8893,,,
E005366,P002818,2026-05-05T06:21:49,authorize,1261,approved,,189
E035468,P018664,2026-05-05T06:22:23,capture,4823,,,
E029323,P015432,2026-05-05T06:22:26,authorize,11441,approved,,338
E020922,P011004,2026-05-05T06:23:22,authorize,26726,approved,,767
E015914,P008382,2026-05-05T06:23:51,authorize,2808,declined,insufficient_funds,178
E023010,P012099,2026-05-05T06:23:55,capture,1953,,,
E010551,P005540,2026-05-05T06:24:15,capture,3161,,,
E020849,P010967,2026-05-05T06:24:38,authorize,2165,approved,,889
E027268,P014356,2026-05-05T06:24:38,capture,13644,,,
E027243,P014344,2026-05-05T06:25:25,capture,4177,,,
E018911,P009947,2026-05-05T06:25:27,capture,2709,,,
E001623,P000854,2026-05-05T06:25:53,authorize,8193,declined,expired_card,795
E000604,P000319,2026-05-05T06:26:18,authorize,2950,declined,incorrect_cvc,434
E015383,P008101,2026-05-05T06:26:53,capture,5586,,,
E029108,P015318,2026-05-05T06:27:24,capture,19151,,,
E021696,P011406,2026-05-05T06:28:40,authorize,2445,approved,,535
E010910,P005728,2026-05-05T06:28:47,capture,2325,,,
E027764,P014617,2026-05-05T06:29:00,capture,1311,,,
E005692,P002988,2026-05-05T06:29:42,capture,4635,,,
E013163,P006924,2026-05-05T06:29:47,capture,9714,,,
E035786,P018837,2026-05-05T06:29:48,capture,1220,,,
E004937,P002594,2026-05-05T06:30:05,authorize,4781,approved,,534
E032048,P016871,2026-05-05T06:30:12,authorize,5413,approved,,649
E013450,P007075,2026-05-05T06:30:29,authorize,6894,timeout,,29318
E029735,P015649,2026-05-05T06:33:04,authorize,11619,approved,,1121
E021196,P011147,2026-05-05T06:34:01,capture,8270,,,
E027939,P014705,2026-05-05T06:35:00,capture,3660,,,
E008726,P004590,2026-05-05T06:35:12,authorize,16654,approved,,768
E021638,P011375,2026-05-05T06:35:31,authorize,9922,approved,,543
E032987,P017364,2026-05-05T06:35:47,capture,6894,,,
E031296,P016469,2026-05-05T06:36:30,capture,6548,,,
E027375,P014411,2026-05-05T06:36:50,capture,1519,,,
E005038,P002646,2026-05-05T06:37:13,capture,5186,,,
E024945,P013128,2026-05-05T06:37:17,authorize,2625,approved,,326
E007991,P004209,2026-05-05T06:37:40,capture,6755,,,
E026905,P014166,2026-05-05T06:37:44,capture,4688,,,
E020579,P010826,2026-05-05T06:37:56,capture,10140,,,
E010075,P005290,2026-05-05T06:39:34,authorize,15235,approved,,557
E027885,P014678,2026-05-05T06:41:11,capture,3897,,,
E034067,P017928,2026-05-05T06:42:51,authorize,3228,approved,,884
E026061,P013721,2026-05-05T06:42:55,authorize,14038,approved,,446
E001939,P001014,2026-05-05T06:43:01,authorize,2216,approved,,867
E013993,P007363,2026-05-05T06:43:15,capture,4379,,,
E027232,P014339,2026-05-05T06:45:24,authorize,29300,approved,,597
E025187,P013255,2026-05-05T06:45:26,authorize,2143,approved,,990
E014342,P007550,2026-05-05T06:46:19,authorize,3738,declined,insufficient_funds,530
E031029,P016332,2026-05-05T06:46:40,authorize,5081,approved,,1059
E036764,P019363,2026-05-05T06:46:49,capture,3093,,,
E016588,P008735,2026-05-05T06:47:19,capture,2726,,,
E010783,P005662,2026-05-05T06:47:33,capture,5394,,,
E018518,P009742,2026-05-05T06:47:35,authorize,4417,approved,,734
E006854,P003600,2026-05-05T06:48:56,authorize,2883,approved,,550
E021911,P011523,2026-05-05T06:50:14,capture,1243,,,
E019776,P010402,2026-05-05T06:50:41,authorize,6776,approved,,1084
E032990,P017366,2026-05-05T06:51:01,authorize,6052,approved,,602
E004221,P002216,2026-05-05T06:52:04,authorize,27151,declined,expired_card,749
E031619,P016644,2026-05-05T06:52:16,capture,9077,,,
E030390,P015990,2026-05-05T06:53:45,authorize,3523,approved,,928
E029027,P015275,2026-05-05T06:54:02,capture,1603,,,
E033698,P017734,2026-05-05T06:55:36,capture,2971,,,
E011266,P005917,2026-05-05T06:55:53,authorize,3598,approved,,96
E033876,P017827,2026-05-05T06:57:15,capture,12629,,,
E015100,P007948,2026-05-05T06:57:43,capture,4665,,,
E033044,P017393,2026-05-05T06:58:34,capture,16660,,,
E017627,P009280,2026-05-05T06:59:56,authorize,9749,approved,,489
E019598,P010306,2026-05-05T07:00:19,authorize,10299,declined,insufficient_funds,415
E018394,P009680,2026-05-05T07:00:34,authorize,23691,approved,,267
E012670,P006659,2026-05-05T07:00:35,authorize,5293,approved,,303
E005909,P003101,2026-05-05T07:00:36,capture,5798,,,
E013622,P007163,2026-05-05T07:01:00,capture,5552,,,
E032690,P017210,2026-05-05T07:01:49,authorize,2251,approved,,1198
E006130,P003213,2026-05-05T07:02:10,authorize,10925,approved,,361
E007369,P003875,2026-05-05T07:02:28,capture,10666,,,
E032933,P017336,2026-05-05T07:02:59,authorize,2984,approved,,978
E032822,P017277,2026-05-05T07:03:19,authorize,3867,approved,,1161
E017533,P009232,2026-05-05T07:05:12,authorize,2787,approved,,464
E022078,P011611,2026-05-05T07:05:12,authorize,2961,approved,,452
E014531,P007650,2026-05-05T07:07:41,capture,20249,,,
E037710,P019858,2026-05-05T07:07:43,authorize,1285,approved,,564
E018757,P009866,2026-05-05T07:08:45,capture,1900,,,
E021014,P011050,2026-05-05T07:09:22,authorize,10691,approved,,653
E002370,P001243,2026-05-05T07:09:36,capture,3435,,,
E032455,P017083,2026-05-05T07:09:40,capture,7393,,,
E016525,P008704,2026-05-05T07:09:53,authorize,24464,approved,,488
E023301,P012255,2026-05-05T07:10:00,authorize,3859,approved,,1074
E009141,P004801,2026-05-05T07:11:02,authorize,10159,approved,,809
E018427,P009697,2026-05-05T07:11:08,authorize,5510,approved,,858
E003377,P001768,2026-05-05T07:11:41,capture,1812,,,
E007663,P004031,2026-05-05T07:12:16,authorize,7123,approved,,223
E022845,P012014,2026-05-05T07:12:28,capture,3981,,,
E030781,P016200,2026-05-05T07:12:46,authorize,3159,approved,,457
E037609,P019805,2026-05-05T07:13:10,authorize,1557,approved,,477
E005700,P002993,2026-05-05T07:13:15,authorize,7382,approved,,693
E012798,P006729,2026-05-05T07:13:41,capture,18956,,,
E037036,P019509,2026-05-05T07:14:00,authorize,8124,approved,,536
E022430,P011799,2026-05-05T07:15:11,authorize,1295,approved,,207
E035284,P018566,2026-05-05T07:15:45,authorize,9276,approved,,683
E014157,P007448,2026-05-05T07:16:29,capture,2044,,,
E012568,P006605,2026-05-05T07:16:36,capture,5574,,,
E014586,P007679,2026-05-05T07:17:27,authorize,5450,declined,insufficient_funds,230
E018360,P009662,2026-05-05T07:19:20,authorize,7168,approved,,174
E001805,P000946,2026-05-05T07:19:32,authorize,18995,approved,,644
E022785,P011985,2026-05-05T07:19:33,authorize,32951,approved,,755
E000060,P000032,2026-05-05T07:20:04,capture,3182,,,
E001970,P001030,2026-05-05T07:20:13,authorize,8322,approved,,307
E025928,P013647,2026-05-05T07:20:13,authorize,21920,approved,,124
E008935,P004695,2026-05-05T07:21:09,authorize,7052,approved,,364
E024161,P012716,2026-05-05T07:21:35,authorize,2848,approved,,697
E003146,P001650,2026-05-05T07:21:39,authorize,21378,approved,,262
E030569,P016086,2026-05-05T07:22:16,authorize,2655,approved,,1081
E006850,P003598,2026-05-05T07:22:29,authorize,11077,approved,,788
E015592,P008214,2026-05-05T07:24:10,authorize,9005,approved,,806
E016359,P008616,2026-05-05T07:24:12,capture,8124,,,
E028610,P015057,2026-05-05T07:24:27,capture,1711,,,
E006276,P003290,2026-05-05T07:24:40,authorize,11172,approved,,880
E035590,P018733,2026-05-05T07:24:46,authorize,8537,declined,insufficient_funds,327
E006619,P003472,2026-05-05T07:24:50,capture,4067,,,
E037782,P019897,2026-05-05T07:25:33,capture,4264,,,
E004922,P002586,2026-05-05T07:25:43,authorize,12382,approved,,1146
E029720,P015641,2026-05-05T07:26:23,capture,5582,,,
E015909,P008379,2026-05-05T07:26:49,authorize,1148,approved,,199
E036609,P019281,2026-05-05T07:27:40,authorize,5613,approved,,980
E023332,P012271,2026-05-05T07:27:50,authorize,8861,approved,,304
E014202,P007474,2026-05-05T07:28:02,authorize,6064,approved,,338
E003313,P001735,2026-05-05T07:28:14,capture,2402,,,
