txn_id,timestamp,customer_id,amount,category,country,card_present,hours_since_prev_txn,txns_last_1h,is_fraud
T101470,2025-06-11 20:28:00,C1276,58.75,fuel,VN,1,21.3,0,0
T102738,2025-06-11 20:34:00,C1321,32.34,grocery,VN,1,9.64,0,0
T103159,2025-06-11 20:40:00,C1100,12.39,restaurant,NG,0,2.05,3,0
T102212,2025-06-11 20:46:00,C1375,135.79,grocery,BR,1,1.86,0,0
T105808,2025-06-11 21:08:00,C1399,22.6,gaming,VN,1,3.34,1,0
T103901,2025-06-11 21:56:00,C1150,67.35,gaming,VN,0,1.24,0,0
T101986,2025-06-11 22:27:00,C1089,21.49,clothing,VN,1,10.64,0,0
T104638,2025-06-11 23:32:00,C1188,25.82,electronics,VN,1,9.58,1,0
T103565,2025-06-11 23:35:00,C1080,182.44,grocery,VN,0,59.82,0,0
T102396,2025-06-11 23:37:00,C1260,3.31,restaurant,VN,1,3.14,2,0
T104995,2025-06-12 00:40:00,C1017,28.16,travel,VN,0,10.74,1,0
T101858,2025-06-12 02:11:00,C1271,7.16,clothing,VN,1,3.14,0,0
T105467,2025-06-12 03:37:00,C1119,16.63,clothing,VN,1,12.43,0,0
T105908,2025-06-12 04:05:00,C1352,15.32,travel,VN,1,1.72,2,0
T102941,2025-06-12 04:13:00,C1016,130.11,fuel,VN,0,8.77,2,0
T100473,2025-06-12 04:51:00,C1265,9.56,pharmacy,VN,1,12.21,1,0
T101925,2025-06-12 05:31:00,C1050,10.43,travel,VN,1,6.39,0,0
T104920,2025-06-12 05:39:00,C1098,23.25,gaming,US,1,14.75,1,0
T105217,2025-06-12 05:52:00,C1383,30.28,pharmacy,VN,0,9.12,0,0
T102077,2025-06-12 06:21:00,C1066,12.23,travel,VN,1,3.65,0,0
T105791,2025-06-12 06:41:00,C1261,17.18,pharmacy,VN,0,2.49,0,0
T102896,2025-06-12 07:04:00,C1356,46.73,gaming,VN,1,8.32,2,0
T105182,2025-06-12 07:42:00,C1245,20.41,restaurant,VN,0,8.69,0,0
T102558,2025-06-12 07:44:00,C1030,21.7,grocery,VN,1,38.79,0,0
T100246,2025-06-12 07:56:00,C1014,12.89,grocery,VN,1,7.83,0,0
T105720,2025-06-12 08:24:00,C1081,91.3,grocery,VN,0,6.71,0,0
T101002,2025-06-12 08:33:00,C1211,61.98,electronics,VN,1,4.19,0,0
T100686,2025-06-12 09:04:00,C1323,27.47,gaming,VN,0,2.56,1,0
T105887,2025-06-12 09:11:00,C1010,10.02,clothing,VN,0,5.48,0,0
T102810,2025-06-12 09:14:00,C1384,129.56,gaming,VN,0,38.76,1,0
T103201,2025-06-12 09:28:00,C1138,32.48,fuel,VN,0,12.72,0,0
T103391,2025-06-12 09:28:00,C1281,24.84,pharmacy,VN,0,0.82,1,0
T105185,2025-06-12 09:46:00,C1245,19.07,fuel,VN,1,33.76,0,0
T102863,2025-06-12 10:00:00,C1305,24.15,grocery,VN,0,2.24,0,0
T104050,2025-06-12 10:24:00,C1141,37.89,fuel,VN,0,10.48,0,0
T104780,2025-06-12 10:27:00,C1041,32.57,electronics,VN,0,12.93,0,0
T103281,2025-06-12 10:29:00,C1221,29.95,clothing,VN,0,2.66,1,0
T105327,2025-06-12 10:49:00,C1379,7.11,fuel,VN,1,48.01,0,0
T100043,2025-06-12 11:07:00,C1399,15.7,restaurant,VN,1,11.12,3,0
T100395,2025-06-12 11:10:00,C1307,1.47,fuel,VN,0,22.09,2,0
T100351,2025-06-12 11:17:00,C1362,29.71,pharmacy,VN,1,2.94,0,0
T103683,2025-06-12 11:28:00,C1241,225.23,restaurant,RU,0,0.66,5,1
T105736,2025-06-12 11:43:00,C1033,19.12,travel,VN,1,2.24,0,0
T104127,2025-06-12 11:49:00,C1237,25.07,gaming,VN,0,11.33,0,0
T100035,2025-06-12 11:52:00,C1095,29.3,clothing,VN,1,16.62,0,0
T101042,2025-06-12 11:56:00,C1083,77.97,travel,SG,0,0.51,6,1
T102642,2025-06-12 12:05:00,C1298,12.08,fuel,VN,0,9.42,0,0
T103632,2025-06-12 12:12:00,C1159,79.62,grocery,VN,0,11.43,0,0
T101671,2025-06-12 12:21:00,C1090,32.9,pharmacy,VN,1,1.34,0,0
T104683,2025-06-12 12:22:00,C1135,4.33,grocery,VN,0,4.22,2,0
T105085,2025-06-12 12:26:00,C1361,12.46,gaming,VN,1,2.02,1,0
T102208,2025-06-12 12:58:00,C1245,195.0,travel,VN,1,13.89,0,0
T102462,2025-06-12 12:59:00,C1335,23.29,pharmacy,VN,1,23.22,1,0
T103061,2025-06-12 13:09:00,C1292,16.96,fuel,VN,0,7.25,0,0
T103021,2025-06-12 13:24:00,C1163,25.28,pharmacy,VN,0,7.75,1,0
T102489,2025-06-12 13:44:00,C1357,58.61,grocery,VN,0,8.23,0,0
T100806,2025-06-12 13:54:00,C1313,20.96,grocery,VN,0,1.54,3,0
T101229,2025-06-12 13:54:00,C1344,15.6,restaurant,VN,1,1.23,0,0
T103746,2025-06-12 13:59:00,C1014,12.2,travel,VN,1,27.3,2,0
T103986,2025-06-12 14:01:00,C1138,52.47,electronics,VN,1,4.05,1,0
T104868,2025-06-12 14:02:00,C1063,67.96,clothing,VN,0,5.82,0,0
T101529,2025-06-12 14:12:00,C1305,11.51,fuel,VN,1,15.33,1,0
T104473,2025-06-12 14:13:00,C1130,6.32,travel,VN,0,17.95,0,0
T105635,2025-06-12 14:21:00,C1134,20.32,fuel,VN,1,4.26,1,0
T101479,2025-06-12 14:26:00,C1288,48.48,restaurant,VN,1,1.06,0,0
T105077,2025-06-12 14:27:00,C1185,25.93,travel,VN,1,1.98,1,0
T100672,2025-06-12 14:29:00,C1185,26.88,electronics,VN,1,15.2,0,0
T105257,2025-06-12 14:32:00,C1349,7.56,restaurant,VN,0,7.92,0,0
T102491,2025-06-12 14:37:00,C1358,48.11,travel,VN,1,8.21,1,0
T101038,2025-06-12 14:40:00,C1073,24.69,clothing,VN,0,1.66,0,0
T103469,2025-06-12 14:40:00,C1115,51.59,fuel,VN,0,8.6,0,0
T105834,2025-06-12 15:22:00,C1365,51.0,fuel,VN,0,13.99,0,0
T103033,2025-06-12 15:38:00,C1344,30.95,gaming,VN,1,25.87,1,0
T103175,2025-06-12 15:40:00,C1216,175.75,travel,VN,1,3.83,1,0
T104488,2025-06-12 15:43:00,C1394,12.52,restaurant,VN,1,28.28,1,0
T102418,2025-06-12 16:01:00,C1235,37.33,restaurant,VN,0,2.76,2,0
T105103,2025-06-12 16:04:00,C1210,15.2,gaming,RU,0,8.61,0,0
T103247,2025-06-12 16:09:00,C1055,27.83,clothing,VN,1,21.85,0,0
T105451,2025-06-12 16:09:00,C1339,6.38,restaurant,VN,0,9.37,0,0
T104904,2025-06-12 16:10:00,C1217,17.7,travel,VN,1,4.82,0,0
T101852,2025-06-12 16:11:00,C1078,23.45,gaming,BR,1,38.71,0,0
T101805,2025-06-12 16:12:00,C1213,61.13,fuel,VN,1,3.32,0,0
T103269,2025-06-12 16:14:00,C1188,8.22,travel,VN,0,17.13,0,0
T101700,2025-06-12 16:15:00,C1018,4.54,electronics,VN,1,1.39,0,0
T102361,2025-06-12 16:16:00,C1353,20.82,fuel,VN,1,27.67,1,0
T104210,2025-06-12 16:27:00,C1326,33.07,grocery,VN,1,15.7,0,0
T103834,2025-06-12 16:31:00,C1274,18.61,fuel,VN,0,4.96,2,0
T105953,2025-06-12 16:36:00,C1340,69.38,travel,VN,1,5.09,1,0
T105405,2025-06-12 17:20:00,C1327,37.39,fuel,VN,1,4.25,1,0
T101474,2025-06-12 17:23:00,C1296,43.35,fuel,VN,1,8.92,0,0
T102972,2025-06-12 17:24:00,C1209,9.29,gaming,VN,1,24.47,1,0
T102657,2025-06-12 18:00:00,C1223,13.09,restaurant,VN,1,4.63,0,0
T101492,2025-06-12 18:01:00,C1314,18.8,fuel,VN,0,3.82,0,0
T102812,2025-06-12 18:01:00,C1039,11.09,electronics,VN,1,29.77,0,0
T103663,2025-06-12 18:04:00,C1193,18.87,clothing,VN,1,52.67,2,0
T104270,2025-06-12 18:04:00,C1023,33.04,electronics,VN,1,48.49,0,0
T101431,2025-06-12 18:05:00,C1041,20.32,restaurant,VN,0,8.05,0,0
T102522,2025-06-12 18:12:00,C1314,53.1,gaming,US,0,2.14,4,1
T102063,2025-06-12 18:16:00,C1289,34.63,fuel,VN,1,5.58,0,0
T105068,2025-06-12 18:18:00,C1110,56.22,grocery,VN,0,6.47,0,0
T100549,2025-06-12 18:55:00,C1296,35.95,fuel,VN,1,1.15,0,0
T100871,2025-06-12 18:57:00,C1247,22.34,restaurant,VN,0,11.36,0,0
T103961,2025-06-12 18:58:00,C1001,16.1,gaming,VN,0,12.25,0,0
T102870,2025-06-12 19:02:00,C1385,48.44,gaming,VN,1,6.59,0,0
T101391,2025-06-12 19:14:00,C1077,26.29,travel,VN,0,30.37,0,0
T104333,2025-06-12 19:39:00,C1165,46.3,fuel,VN,0,17.03,1,0
T105614,2025-06-12 19:44:00,C1392,18.29,clothing,VN,1,0.56,0,0
T104139,2025-06-12 20:07:00,C1399,41.73,gaming,VN,1,49.98,2,0
T103643,2025-06-12 20:35:00,C1371,6.4,travel,VN,1,37.87,2,0
T105847,2025-06-12 20:58:00,C1319,166.62,grocery,VN,1,6.06,0,0
T103156,2025-06-12 20:59:00,C1183,48.08,grocery,VN,0,9.51,0,0
T102586,2025-06-12 21:01:00,C1240,41.75,electronics,VN,1,5.94,0,0
T102880,2025-06-12 21:24:00,C1367,14.68,clothing,VN,1,2.13,1,0
T101133,2025-06-12 21:30:00,C1300,19.33,electronics,VN,0,27.16,2,0
T100947,2025-06-12 21:56:00,C1177,46.89,fuel,VN,0,31.7,0,0
T104660,2025-06-12 22:26:00,C1169,10.93,fuel,VN,0,7.14,0,0
T104135,2025-06-13 00:57:00,C1378,11.89,grocery,VN,1,39.76,0,0
T103776,2025-06-13 04:23:00,C1086,18.59,fuel,VN,1,2.6,0,0
T103949,2025-06-13 04:59:00,C1086,10.31,travel,VN,0,7.41,0,0
T103360,2025-06-13 06:10:00,C1247,26.8,gaming,VN,0,2.17,0,0
T105807,2025-06-13 06:22:00,C1043,9.8,electronics,VN,0,3.08,1,0
T104962,2025-06-13 06:28:00,C1126,18.07,pharmacy,VN,0,9.29,0,0
T100982,2025-06-13 07:11:00,C1397,40.41,fuel,VN,0,55.67,2,0
T101079,2025-06-13 07:15:00,C1103,13.28,travel,VN,1,47.9,1,0
T103503,2025-06-13 07:19:00,C1112,1.72,fuel,VN,1,6.02,0,0
T103378,2025-06-13 07:22:00,C1324,33.81,gaming,VN,1,13.19,1,0
T101576,2025-06-13 08:07:00,C1044,24.19,restaurant,VN,1,48.15,0,0
T104534,2025-06-13 08:24:00,C1108,77.55,travel,VN,1,10.89,3,0
T104263,2025-06-13 08:28:00,C1360,32.27,clothing,VN,0,7.04,0,0
T103660,2025-06-13 08:39:00,C1247,22.55,gaming,VN,1,20.79,1,0
T103623,2025-06-13 08:51:00,C1116,40.31,pharmacy,VN,1,9.56,0,0
T101355,2025-06-13 09:05:00,C1112,12.38,restaurant,VN,1,33.22,0,0
T101112,2025-06-13 09:06:00,C1219,29.0,grocery,VN,0,8.84,1,0
T103411,2025-06-13 09:14:00,C1157,21.79,travel,VN,1,2.36,0,0
T104741,2025-06-13 09:14:00,C1323,3.1,gaming,VN,0,12.01,0,0
T103403,2025-06-13 09:31:00,C1071,39.57,pharmacy,VN,1,57.84,0,0
T105733,2025-06-13 09:34:00,C1214,170.56,fuel,VN,1,0.4,1,0
T100847,2025-06-13 10:32:00,C1019,36.33,grocery,VN,1,20.27,1,0
T102855,2025-06-13 10:34:00,C1150,19.66,gaming,VN,1,15.94,1,0
T100660,2025-06-13 10:39:00,C1063,38.72,travel,VN,1,20.23,2,0
T103889,2025-06-13 10:39:00,C1396,84.18,clothing,VN,0,11.52,3,0
T104906,2025-06-13 10:40:00,C1134,55.27,restaurant,VN,0,8.67,1,0
T105590,2025-06-13 11:05:00,C1390,33.23,pharmacy,VN,1,3.19,0,0
T100005,2025-06-13 11:10:00,C1191,20.24,restaurant,VN,1,3.77,0,0
T101784,2025-06-13 11:22:00,C1276,42.59,restaurant,VN,0,12.04,0,0
T104944,2025-06-13 11:27:00,C1160,115.06,travel,VN,1,5.06,0,0
T101821,2025-06-13 11:29:00,C1157,29.23,travel,VN,1,10.8,0,0
T102146,2025-06-13 11:35:00,C1242,28.01,travel,BR,1,7.61,0,0
T105952,2025-06-13 11:49:00,C1238,9.36,electronics,JP,1,5.77,0,0
T104835,2025-06-13 12:19:00,C1354,22.83,gaming,VN,1,17.81,0,0
T104569,2025-06-13 12:20:00,C1222,25.85,pharmacy,VN,0,3.94,1,0
T102991,2025-06-13 12:23:00,C1400,18.09,travel,VN,1,1.04,0,0
T102786,2025-06-13 12:24:00,C1052,25.62,grocery,VN,1,25.84,1,0
T105560,2025-06-13 12:28:00,C1245,29.31,fuel,VN,1,13.7,0,0
T100587,2025-06-13 12:31:00,C1083,51.27,restaurant,VN,1,4.45,0,0
T102271,2025-06-13 12:41:00,C1023,13.78,electronics,VN,1,15.0,0,0
T101586,2025-06-13 13:04:00,C1305,36.25,grocery,VN,1,12.03,2,0
T101892,2025-06-13 13:07:00,C1125,13.03,clothing,VN,1,23.21,0,0
T102507,2025-06-13 13:15:00,C1113,69.82,pharmacy,VN,1,1.06,0,0
T102688,2025-06-13 13:17:00,C1338,36.6,grocery,VN,1,3.52,0,0
T105356,2025-06-13 13:21:00,C1028,33.96,restaurant,VN,0,5.93,0,0
T105168,2025-06-13 13:30:00,C1153,34.72,grocery,VN,1,2.18,0,0
T101288,2025-06-13 13:43:00,C1241,18.67,clothing,VN,0,24.0,1,0
T103752,2025-06-13 13:54:00,C1079,100.84,pharmacy,RU,0,13.91,1,0
T102228,2025-06-13 13:56:00,C1005,21.37,fuel,VN,1,47.4,2,0
T102485,2025-06-13 13:56:00,C1288,42.93,travel,VN,0,33.79,2,0
T104323,2025-06-13 13:57:00,C1205,34.85,electronics,VN,1,13.15,1,0
T102606,2025-06-13 14:14:00,C1282,59.44,pharmacy,VN,0,2.27,0,0
T105959,2025-06-13 14:18:00,C1278,13.13,electronics,US,0,7.48,2,0
T102718,2025-06-13 14:24:00,C1313,41.71,electronics,VN,0,1.64,0,0
T101348,2025-06-13 14:56:00,C1170,27.41,pharmacy,VN,1,4.03,2,0
T100544,2025-06-13 15:11:00,C1390,14.68,restaurant,VN,0,5.23,1,0
T105689,2025-06-13 15:38:00,C1303,21.58,electronics,VN,1,30.99,3,0
T102918,2025-06-13 15:44:00,C1034,157.24,travel,VN,0,93.92,0,0
T101513,2025-06-13 15:45:00,C1273,7.03,electronics,VN,1,19.96,1,0
T101250,2025-06-13 15:59:00,C1326,2.61,gaming,VN,0,5.3,0,0
T101720,2025-06-13 16:03:00,C1394,4.97,travel,VN,0,14.3,1,0
T101535,2025-06-13 16:14:00,C1114,23.31,pharmacy,VN,0,1.04,0,0
T104475,2025-06-13 16:24:00,C1285,12.85,grocery,VN,0,6.28,1,0
T105408,2025-06-13 16:26:00,C1251,49.26,restaurant,VN,1,10.64,0,0
T102231,2025-06-13 16:31:00,C1392,8.65,clothing,VN,1,2.06,0,0
T103729,2025-06-13 16:38:00,C1292,84.66,travel,VN,1,1.26,2,0
T101539,2025-06-13 16:43:00,C1313,48.3,fuel,VN,0,17.86,2,0
T103267,2025-06-13 17:12:00,C1324,85.34,fuel,VN,0,4.56,1,0
T100315,2025-06-13 17:15:00,C1270,148.02,electronics,VN,1,2.25,0,0
T101936,2025-06-13 17:28:00,C1232,14.1,gaming,VN,1,34.67,3,0
T104204,2025-06-13 17:42:00,C1098,82.86,grocery,VN,1,19.07,2,0
T100409,2025-06-13 17:48:00,C1092,30.93,grocery,VN,1,4.82,0,0
T103496,2025-06-13 17:57:00,C1098,31.05,restaurant,VN,1,2.69,0,0
T101729,2025-06-13 18:11:00,C1091,15.06,clothing,VN,0,6.53,0,0
T103793,2025-06-13 18:17:00,C1146,38.09,restaurant,VN,0,27.18,0,0
T105595,2025-06-13 18:18:00,C1010,25.92,gaming,VN,0,1.22,5,1
T102638,2025-06-13 18:28:00,C1322,19.33,restaurant,VN,0,94.51,1,0
T103653,2025-06-13 18:31:00,C1162,11.25,grocery,VN,1,39.93,0,0
T101088,2025-06-13 18:34:00,C1133,9.79,travel,VN,1,20.52,0,0
T101715,2025-06-13 18:35:00,C1140,24.67,travel,VN,0,12.64,0,0
T101920,2025-06-13 18:44:00,C1151,17.04,fuel,VN,1,13.36,0,0
T103578,2025-06-13 18:51:00,C1313,37.38,grocery,VN,1,9.83,0,0
T102047,2025-06-13 18:52:00,C1258,31.24,restaurant,VN,1,2.25,0,0
T105026,2025-06-13 19:01:00,C1388,52.59,pharmacy,VN,0,10.27,0,0
T101200,2025-06-13 19:05:00,C1021,5.92,travel,VN,0,1.36,0,0
T105344,2025-06-13 19:09:00,C1197,46.56,pharmacy,VN,0,29.21,0,0
T103983,2025-06-13 19:20:00,C1299,9.98,electronics,VN,1,32.77,0,0
T105969,2025-06-13 19:20:00,C1244,26.63,fuel,VN,1,15.2,1,0
T100457,2025-06-13 19:24:00,C1329,12.79,fuel,VN,0,4.54,0,0
T103644,2025-06-13 19:48:00,C1168,12.66,pharmacy,VN,0,5.64,1,0
T101375,2025-06-13 20:38:00,C1184,40.49,electronics,VN,1,4.82,0,0
T105622,2025-06-13 20:39:00,C1262,3.47,travel,VN,0,1.68,1,0
T105320,2025-06-13 20:53:00,C1063,1268.18,gaming,JP,0,0.11,4,1
T105540,2025-06-13 21:42:00,C1058,6.89,grocery,VN,1,30.07,0,0
T103030,2025-06-13 21:51:00,C1004,18.74,clothing,VN,1,19.94,2,0
T103437,2025-06-13 23:34:00,C1243,15.39,electronics,VN,1,1.23,0,0
T103580,2025-06-14 02:28:00,C1221,22.69,electronics,RU,1,5.44,0,0
T102626,2025-06-14 02:42:00,C1051,24.66,electronics,VN,1,18.99,0,0
T103626,2025-06-14 05:42:00,C1046,16.47,fuel,VN,1,7.64,0,0
T103686,2025-06-14 05:46:00,C1336,50.02,pharmacy,VN,1,10.81,0,0
T104821,2025-06-14 05:58:00,C1022,10.8,fuel,VN,0,18.91,0,0
T105802,2025-06-14 06:13:00,C1175,53.22,grocery,VN,1,10.5,0,0
T100018,2025-06-14 07:42:00,C1041,23.21,grocery,VN,1,6.31,2,0
T103131,2025-06-14 07:48:00,C1289,13.14,clothing,SG,0,3.4,1,0
T103805,2025-06-14 08:01:00,C1253,18.26,travel,VN,0,4.51,0,0
T103132,2025-06-14 08:27:00,C1313,24.91,travel,VN,1,15.36,0,0
T101637,2025-06-14 08:30:00,C1191,265.84,clothing,VN,0,1.91,0,0
T104637,2025-06-14 08:31:00,C1121,18.18,travel,VN,1,2.31,0,0
T105899,2025-06-14 08:34:00,C1090,7.3,fuel,VN,0,3.32,1,0
T100025,2025-06-14 08:42:00,C1145,40.24,gaming,JP,1,12.61,0,0
T101128,2025-06-14 08:45:00,C1322,27.87,electronics,VN,0,8.79,1,0
T102570,2025-06-14 08:47:00,C1376,9.63,pharmacy,VN,1,2.56,0,0
T104719,2025-06-14 08:49:00,C1228,78.69,grocery,VN,0,6.7,0,0
T103807,2025-06-14 08:56:00,C1198,10.37,clothing,VN,0,12.67,0,0
T102887,2025-06-14 09:00:00,C1323,74.07,grocery,VN,1,3.94,0,0
T105227,2025-06-14 09:25:00,C1338,7.99,travel,VN,0,13.71,3,0
T105706,2025-06-14 09:25:00,C1225,40.63,restaurant,VN,1,8.49,0,0
T101865,2025-06-14 09:28:00,C1067,15.51,pharmacy,VN,1,19.85,0,0
T104291,2025-06-14 10:14:00,C1004,8.77,travel,VN,1,45.93,0,0
T102477,2025-06-14 10:33:00,C1091,14.89,fuel,VN,1,0.2,2,0
T103285,2025-06-14 10:53:00,C1304,66.05,fuel,VN,0,12.12,0,0
T105965,2025-06-14 11:18:00,C1246,39.1,fuel,VN,1,2.67,1,0
T100670,2025-06-14 11:27:00,C1062,28.13,electronics,VN,0,6.14,0,0
T102604,2025-06-14 11:35:00,C1272,30.34,fuel,VN,0,8.66,0,0
T102851,2025-06-14 11:35:00,C1088,27.82,fuel,VN,1,31.17,1,0
T104147,2025-06-14 11:51:00,C1084,27.56,fuel,VN,0,70.18,0,0
T102006,2025-06-14 11:56:00,C1293,6.43,travel,VN,1,25.54,1,0
T105857,2025-06-14 11:59:00,C1114,28.37,grocery,VN,1,1.1,0,0
T101206,2025-06-14 12:10:00,C1160,6.13,grocery,VN,0,9.14,1,0
T105649,2025-06-14 13:19:00,C1260,3.75,clothing,VN,1,29.96,0,0
T100127,2025-06-14 13:20:00,C1185,33.15,pharmacy,VN,1,17.51,1,0
T101612,2025-06-14 13:40:00,C1159,9.62,grocery,VN,0,4.61,1,0
T104752,2025-06-14 13:45:00,C1233,3.73,restaurant,VN,1,2.48,2,0
T100714,2025-06-14 14:38:00,C1058,22.2,grocery,VN,0,15.34,0,0
T100808,2025-06-14 15:01:00,C1387,13.38,restaurant,VN,0,2.91,0,0
T104421,2025-06-14 15:08:00,C1297,18.41,fuel,VN,0,3.31,0,0
T100703,2025-06-14 15:12:00,C1149,27.29,fuel,VN,0,11.24,0,0
T105579,2025-06-14 15:20:00,C1276,36.01,pharmacy,VN,0,9.96,1,0
T105387,2025-06-14 15:23:00,C1204,7.3,electronics,VN,1,3.43,0,0
T104669,2025-06-14 15:32:00,C1280,68.29,fuel,VN,1,11.17,0,0
T105955,2025-06-14 15:45:00,C1344,9.83,grocery,VN,1,10.26,1,0
T103900,2025-06-14 15:55:00,C1320,74.75,fuel,VN,1,3.61,0,0
T102871,2025-06-14 16:13:00,C1145,9.44,gaming,VN,0,12.79,2,0
T103348,2025-06-14 16:39:00,C1042,21.69,restaurant,VN,0,17.23,0,0
T104207,2025-06-14 16:44:00,C1089,17.93,gaming,VN,1,8.46,1,0
T102184,2025-06-14 17:03:00,C1169,215.56,clothing,VN,1,4.9,0,0
T102575,2025-06-14 17:22:00,C1016,25.2,restaurant,VN,0,7.61,1,0
T104622,2025-06-14 17:37:00,C1230,15.68,grocery,VN,1,5.95,0,0
T102154,2025-06-14 17:39:00,C1388,23.9,restaurant,VN,1,4.1,0,0
T100252,2025-06-14 17:50:00,C1238,27.84,clothing,VN,0,14.39,2,0
T102037,2025-06-14 17:58:00,C1030,10.05,pharmacy,VN,1,2.95,1,0
T100752,2025-06-14 18:19:00,C1149,58.21,grocery,VN,1,1.85,0,0
T101264,2025-06-14 18:19:00,C1113,20.28,clothing,VN,1,19.59,0,0
T104853,2025-06-14 18:19:00,C1110,64.2,travel,VN,1,12.54,1,0
T104316,2025-06-14 18:25:00,C1327,16.99,pharmacy,VN,1,8.46,0,0
T100625,2025-06-14 18:28:00,C1085,5.37,pharmacy,VN,1,62.88,0,0
T104999,2025-06-14 18:30:00,C1278,22.52,fuel,VN,1,11.27,0,0
T100794,2025-06-14 18:34:00,C1224,30.92,fuel,VN,1,9.54,0,0
T100718,2025-06-14 18:36:00,C1052,35.89,travel,VN,0,18.0,0,0
T105161,2025-06-14 18:48:00,C1067,31.15,restaurant,VN,0,3.24,1,0
T102763,2025-06-14 19:03:00,C1037,17.76,clothing,VN,0,6.56,0,0
T100010,2025-06-14 19:15:00,C1207,17.13,electronics,VN,1,11.46,1,0
T103078,2025-06-14 19:18:00,C1395,31.46,travel,VN,1,2.57,0,0
T103172,2025-06-14 19:18:00,C1060,21.1,clothing,VN,1,11.95,0,0
T105889,2025-06-14 19:18:00,C1022,25.92,gaming,VN,1,3.82,0,0
T104252,2025-06-14 19:32:00,C1252,9.81,clothing,VN,1,2.62,1,0
T102297,2025-06-14 19:34:00,C1051,19.12,restaurant,VN,1,3.02,3,0
T103634,2025-06-14 19:36:00,C1236,30.49,restaurant,VN,0,2.61,0,0
T100020,2025-06-14 19:40:00,C1236,21.39,travel,VN,0,9.51,0,0
T103296,2025-06-14 20:24:00,C1041,22.82,pharmacy,VN,1,2.91,0,0
T100991,2025-06-14 21:26:00,C1358,23.36,restaurant,BR,1,4.44,0,0
T102280,2025-06-14 22:05:00,C1168,10.13,travel,VN,1,15.0,1,0
T102389,2025-06-14 22:05:00,C1088,86.91,clothing,VN,0,5.51,0,0
T104407,2025-06-14 22:14:00,C1244,10.29,gaming,VN,0,14.06,0,0
T101115,2025-06-14 22:28:00,C1188,32.33,gaming,VN,0,9.26,0,0
T105035,2025-06-14 22:41:00,C1299,23.29,clothing,VN,1,4.96,0,0
T101763,2025-06-14 22:57:00,C1160,30.11,travel,VN,1,16.5,0,0
T101293,2025-06-14 23:15:00,C1298,17.05,gaming,VN,1,42.15,2,0
T103899,2025-06-15 01:59:00,C1162,9.68,fuel,VN,1,0.17,2,0
T105556,2025-06-15 02:35:00,C1014,6.99,electronics,VN,0,23.29,2,0
T104816,2025-06-15 03:44:00,C1186,11.35,grocery,VN,1,0.83,0,0
T102367,2025-06-15 04:51:00,C1239,13.57,grocery,VN,1,3.59,1,0
T101473,2025-06-15 04:54:00,C1158,43.87,electronics,VN,0,32.14,0,0
T102882,2025-06-15 05:16:00,C1326,11.7,pharmacy,VN,0,2.15,0,0
T100370,2025-06-15 05:29:00,C1337,7.5,gaming,VN,1,20.92,0,0
T100762,2025-06-15 05:53:00,C1346,9.82,grocery,VN,1,5.05,0,0
T103980,2025-06-15 06:08:00,C1240,17.58,gaming,VN,1,11.5,0,0
T103934,2025-06-15 07:23:00,C1073,44.49,grocery,VN,0,4.4,0,0
T102830,2025-06-15 07:28:00,C1134,18.8,pharmacy,VN,1,0.94,2,0
T101302,2025-06-15 07:42:00,C1241,22.79,travel,VN,0,17.4,0,0
T105817,2025-06-15 07:48:00,C1094,7.02,restaurant,VN,1,9.92,0,0
T102352,2025-06-15 08:02:00,C1356,11.51,clothing,VN,0,0.76,0,0
T101063,2025-06-15 08:24:00,C1181,23.48,travel,VN,1,10.06,0,0
T105271,2025-06-15 08:26:00,C1210,71.98,travel,VN,0,48.19,0,0
T102850,2025-06-15 08:35:00,C1329,12.68,electronics,VN,1,3.24,0,0
T101254,2025-06-15 08:43:00,C1241,101.79,travel,VN,0,4.21,0,0
T105621,2025-06-15 08:56:00,C1362,180.23,pharmacy,VN,0,4.56,0,0
T100636,2025-06-15 08:59:00,C1248,40.0,grocery,VN,1,6.19,0,0
T104208,2025-06-15 09:31:00,C1241,7.41,pharmacy,VN,1,1.73,0,0
T101953,2025-06-15 09:32:00,C1123,8.19,restaurant,VN,0,94.33,1,0
T100431,2025-06-15 09:35:00,C1295,64.22,pharmacy,VN,0,2.88,0,0
T103954,2025-06-15 09:38:00,C1194,22.02,clothing,VN,0,2.22,0,0
T102040,2025-06-15 09:46:00,C1065,139.92,clothing,VN,1,1.1,1,0
T105101,2025-06-15 10:22:00,C1391,31.08,restaurant,VN,0,7.88,0,0
T100879,2025-06-15 10:23:00,C1038,36.81,grocery,VN,1,16.52,0,0
T102838,2025-06-15 10:51:00,C1191,94.35,grocery,VN,0,10.65,0,0
T103072,2025-06-15 10:51:00,C1013,31.09,electronics,VN,0,9.31,0,0
T100726,2025-06-15 10:53:00,C1217,27.0,grocery,VN,1,14.81,3,0
T100510,2025-06-15 11:03:00,C1193,17.74,pharmacy,VN,1,3.17,0,0
T100793,2025-06-15 11:03:00,C1066,11.4,pharmacy,VN,1,46.21,0,0
T104718,2025-06-15 11:03:00,C1012,20.72,gaming,VN,0,24.15,0,0
T104082,2025-06-15 11:11:00,C1023,27.49,grocery,VN,0,7.08,0,0
T100123,2025-06-15 11:15:00,C1192,102.36,gaming,VN,1,5.67,0,0
T105174,2025-06-15 11:40:00,C1184,19.04,grocery,VN,1,4.16,1,0
